cruise_name,date,latitude,longitude,pres,temp,phosphat,phosphat_q,doxy,doxy_q,psal,psal_q,categ
MOOSE_GE_2014,20-Jul-2014 00:00:00,40.8685,4.33267,1501,13.136,0.379591231491508,2,198.496285342779,2,38.480999,2,validation
MOOSE_GE_2014,20-Jul-2014 00:00:00,40.8685,4.33267,1999,13.208,0.389323759866455,2,200.361717680176,2,38.483002,2,validation
MOOSE_GE_2016,19-May-2016 00:00:00,43.063,6.75,9.6,17.1778,0.0525770493597514,2,233.161,1,38.014,2,validation
MOOSE_GE_2016,19-May-2016 00:00:00,43.063,6.75,30.7,14.8893,0.0486778209768047,2,243.076,1,38.1419,2,validation
MOOSE_GE_2016,19-May-2016 00:00:00,43.063,6.75,59.1,14.501,0.0399134554180893,2,225,1,38.2213,2,validation
MOOSE_GE_2016,19-May-2016 00:00:00,43.063,6.75,106.3,14.3166,0.155742514920363,2,201.049,1,38.3707,2,validation
MOOSE_GE_2016,19-May-2016 00:00:00,43.063,6.75,149.7,13.971,0.163526806109769,2,198.993,1,38.394,2,validation
MOOSE_GE_2016,19-May-2016 00:00:00,43.063,6.75,182.5,13.837,0.257934858454842,2,188.942,1,38.442,2,validation
MOOSE_GE_2016,19-May-2016 00:00:00,43.063,6.75,303.7,13.754,0.363986115111642,2,169.476,1,38.5997,2,validation
MOOSE_GE_2016,19-May-2016 00:00:00,43.063,6.75,406,13.747,0.398042383596065,2,165.381,1,38.622,2,validation
MOOSE_GE_2016,19-May-2016 00:00:00,43.063,6.75,500.9,13.719,0.355218027069563,2,162.101,1,38.634,2,validation
MOOSE_GE_2016,19-May-2016 00:00:00,43.063,6.75,623,13.59,0.392206340434301,2,163.209,1,38.611,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,10,16.645,0.0457506468894906,2,242.386,1,38.333,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,19.5,16.1509,0.0603524290181331,2,249.233,1,38.3216,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,30.3,14.0252,0.089553178581569,2,210.316,1,38.3522,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,35.7,13.8035,0.154767673461665,2,201.457,1,38.3833,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,59.6,13.4141,0.260848801797438,2,189.638,1,38.4733,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,80.1,13.4911,0.282252146166378,2,182.891,1,38.5191,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,100.2,13.5009,0.295874568101083,2,179.714,1,38.5352,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,119.9,13.5188,0.317283545792279,2,177.011,1,38.5479,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,149.8,13.5969,0.338684509895399,2,166.768,1,38.5908,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,179.8,13.6,0.340628692010734,2,165.674,1,38.5998,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,200.1,13.612,0.341599324819683,2,165.05,1,38.61,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,299.7,13.623,0.352299999313839,2,163.979,1,38.628,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,499.9,13.487,0.35814721860135,2,167.838,1,38.598,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,700,13.339,0.367890974317152,2,172.902,1,38.556,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,1000.1,13.127,0.374721053010946,2,181.086,1,38.494,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,1299.8,13.112,0.362071635922546,2,185.931,1,38.481,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,1500,13.135,0.377644890450132,2,188.029,1,38.48,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,1800,13.178,0.369857847569876,2,189.145,1,38.482,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,2000,13.21,0.372777500626768,2,189.566,1,38.483,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,2200.5,13.249,0.366936552325595,2,190.203,1,38.487,2,validation
MOOSE_GE_2016,20-May-2016 00:00:00,43.417,7.864,2359,13.276,0.373749419818027,2,190.14,1,38.488,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,43.061,6.747,11.6,17.1427,0.010709446481086,2,231.535,1,38.101,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,43.061,6.747,11.7,17.1424,0.00876227439361586,2,232.233,1,38.101,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,43.061,6.747,31.6,15.373,0.0126561543613117,2,243.669,1,38.1503,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,43.061,6.747,57,14.576,0.0243370437071565,2,230.723,1,38.245,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,43.061,6.747,80.2,14.3256,0.0564602318236224,2,209.195,1,38.2857,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,43.061,6.747,99.9,14.2078,0.0807940201438008,2,205.505,1,38.3276,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,43.061,6.747,150.1,14.0386,0.14795075532514,2,197.381,1,38.4128,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,43.061,6.747,200.1,13.7177,0.219975075847109,2,188.369,1,38.4393,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,43.061,6.747,420.6,13.736,0.332834672961605,2,163.076,1,38.633,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,43.061,6.747,420.6,13.736,0.337700676952272,2,162.761,1,38.633,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,43.061,6.747,659.5,13.407,0.380539063340531,2,167.877,1,38.570999,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.888,6.898,10.2,17.0811,0.0321253852471624,2,233.198,1,38.2246,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.888,6.898,30.1,15.2789,0.0399108008896789,2,245.443,1,38.3107,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.888,6.898,47.3,13.9915,0.0652176002277302,2,214.741,1,38.362,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.888,6.898,100.1,13.4712,0.229700642726575,2,197.565,1,38.4852,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.888,6.898,150.3,13.5647,0.314364132738239,2,180.674,1,38.5463,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.888,6.898,200.4,13.6655,0.328949553522356,2,169.215,1,38.6016,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.888,6.898,300.2,13.7082,0.368840962298559,2,162.467,1,38.6408,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.888,6.898,700.6,13.3104,0.389304645590796,2,170.291,1,38.549,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.888,6.898,997.6,13.177,0.383477057314694,2,177.402,1,38.507,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.888,6.898,1499.7,13.143,0.381538136743432,2,184.856,1,38.48,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.888,6.898,2000.1,13.21,0.378617357033453,2,187.956,1,38.483,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.888,6.898,2584.8,13.315,0.376669056946947,2,189.147,1,38.489,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,12.2,16.0021,0.0107080602397243,2,235.617,1,38.275,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,22.3,15.7024,0.0077876500474248,2,235.669,1,38.2802,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,31.6,14.8209,0.0097343800621986,2,236.238,1,38.3054,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,51.8,13.4806,0.0973377104474025,2,210.609,1,38.3895,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,60.1,13.3613,0.167419778384291,2,207.715,1,38.3982,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,80.5,13.313,0.219003575832406,2,201.242,1,38.428,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,100.2,13.3273,0.269609431839333,2,200.797,1,38.4694,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,118.4,13.3107,0.300752985298198,2,183.463,1,38.4813,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,150.1,13.3187,0.311454374355354,2,180.701,1,38.503,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,180.2,13.416,0.334802244273071,2,191.458,1,38.548,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,200.3,13.454,0.331879371113854,2,184.151,1,38.5605,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,300.5,13.5205,0.38734400272646,2,164.545,1,38.598,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,500.2,13.38,0.388324450781498,2,168.508,1,38.573,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,700.2,13.2549,0.394174472445247,2,172.337,1,38.537,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,999.9,13.135,0.406839395096577,2,178.741,1,38.496,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,1300.1,13.116,0.40976417236986,2,182.77,1,38.48,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,1500.1,13.142,0.394190893947933,2,185.926,1,38.481,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,1800.5,13.183,0.391270670323922,2,187.696,1,38.482,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,2000.3,13.21,0.391270670323922,2,187.575,1,38.482,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,2200.5,13.2415,0.386403832242367,2,188.865,1,38.483,2,validation
MOOSE_GE_2016,22-May-2016 00:00:00,42.701,7.033,2692.6001,13.333,0.390295327740893,2,189.235,1,38.489,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,9.8,16.7015,0.0077889560647866,2,239.547,1,38.0548,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,20.2,16.5619,0.00681534619058036,2,240.674,1,38.0529,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,29.5,16.4786,0.0107098568189148,2,240.355,1,38.0495,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,59.9,14.1442,0.0262863948937843,2,235.692,1,38.1229,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,70.2,13.9567,0.0311534253182407,2,220.987,1,38.1583,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,79.9,13.8435,0.0895636656859194,2,223.137,1,38.1948,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,99.8,13.6917,0.116818809231956,2,214.531,1,38.2335,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,119.3,13.664,0.172299039825857,2,201.552,1,38.3014,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,149.7,13.6367,0.24139455878803,2,194.417,1,38.406,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,179.7,13.4891,0.280324493648536,2,194.917,1,38.4284,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,200.1,13.4843,0.311464268050167,2,190.497,1,38.4603,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,400.1,13.807,0.350343686687546,2,169.466,1,38.666,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,499.5,13.6101,0.393176339786822,2,170,1,38.622,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,700.3,13.462,0.404864783844387,2,174.539,1,38.589,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,999.7,13.2843,0.410720678669921,2,179.903,1,38.535,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,1299.7,13.1786,0.422412194908886,2,185.514,1,38.496,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,1500.1,13.153,0.415602805098354,2,189.296,1,38.484,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,1799.7,13.184,0.364991242638717,2,191.919,1,38.4822,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,2000.1,13.211,0.370830605954269,2,193.502,1,38.484,2,validation
MOOSE_GE_2016,25-May-2016 00:00:00,41.784,8.249,2135.6001,13.2354,0.413655880015239,2,193.399,1,38.485,2,validation
MOOSE_GE_2016,26-May-2016 00:00:00,42.765,8.917,9.9,16.8863,0.0116833888977126,2,238.47,1,38.06,2,validation
MOOSE_GE_2016,26-May-2016 00:00:00,42.765,8.917,20.4,16.7513,0.00584165707260943,2,238.845,1,38.0686,2,validation
MOOSE_GE_2016,26-May-2016 00:00:00,42.765,8.917,29.9,16.5825,0.0184985353136909,2,239.42,1,38.0719,2,validation
MOOSE_GE_2016,26-May-2016 00:00:00,42.765,8.917,59.9,15.466,0.0155773535214923,2,243.991,1,38.103,2,validation
MOOSE_GE_2016,26-May-2016 00:00:00,42.765,8.917,79.5,14.1777,0.0262859020809162,2,232.052,1,38.1481,2,validation
MOOSE_GE_2016,26-May-2016 00:00:00,42.765,8.917,100.2,13.9459,0.0554910108839952,2,221.595,1,38.1832,2,validation
MOOSE_GE_2016,26-May-2016 00:00:00,42.765,8.917,119.9,13.8558,0.075933225886236,2,218.573,1,38.2158,2,validation
MOOSE_GE_2016,26-May-2016 00:00:00,42.765,8.917,500.5,13.8613,0.374669653262181,2,167.628,1,38.6784,2,validation
MOOSE_GE_2016,26-May-2016 00:00:00,42.765,8.917,700.3,13.6577,0.380522078215578,2,170.156,1,38.631,2,validation
MOOSE_GE_2016,26-May-2016 00:00:00,42.765,8.917,924.7,13.372,0.406820631171136,2,175.709,1,38.557999,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,10.3,16.1579,0.0282287235355972,2,246.079,1,38.352,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,20.7,15.4376,0.0778727579028973,2,254.602,1,38.3448,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,30,15.291,0.00973403535692823,2,247.583,1,38.353,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,40.4,15.0987,0.0554836713210035,2,240.941,1,38.361,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,59.9,14.1594,0.0730020282919023,2,226.44,1,38.4126,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,79.9,13.7102,0.109987112444524,2,226.05,1,38.4445,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,100.3,13.5755,0.158652182353512,2,216.061,1,38.4597,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,119.5,13.4057,0.264739684431173,2,208.403,1,38.4854,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,150.1,13.446,0.269595673189259,2,192.636,1,38.538,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,180.4,13.4132,0.282245973037091,2,189.729,1,38.5485,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,199.8,13.4332,0.277376877483737,2,187.416,1,38.562,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,380.3,13.4413,0.377616179753232,2,177.454,1,38.5822,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,500.1,13.372,0.415576835197671,2,171.204,1,38.568,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,700.4,13.259,0.41266691518002,2,177.264,1,38.536,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,1000.1,13.1529,0.437983691414286,2,182.873,1,38.5,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,1299.7,13.131,0.412682879067218,2,187.714,1,38.484,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,1500.1,13.15,0.380563975835682,2,189.894,1,38.483,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,1800.3,13.184,0.367911227319509,2,191.977,1,38.482,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,2199.7,13.249,0.394189134461183,2,192.507,1,38.487,2,validation
MOOSE_GE_2016,28-May-2016 00:00:00,42.017,4.65,2390.8999,13.282,0.397108758556654,2,192.554,1,38.488,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,41.9,4.784,10,16.667,0.0428281624657249,2,243.878,1,38.403,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,41.9,4.784,30.2,15.3201,0.0584026262684415,2,243.495,1,38.3895,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,41.9,4.784,43.5,15.2441,0.0467220141191395,2,239.772,1,38.392,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,41.9,4.784,99.4,13.5719,0.176168215264593,2,218.244,1,38.489,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,41.9,4.784,149.4,13.338,0.325077262667682,2,192.198,1,38.5164,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,41.9,4.784,200.2,13.367,0.313390659346285,2,191.473,1,38.5472,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,41.9,4.784,299.5,13.3715,0.360102778855746,2,188.495,1,38.564,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,41.9,4.784,700.4,13.2,0.400991839120374,2,180.191,1,38.522,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,41.9,4.784,1000.3,13.113,0.423387321707155,2,185.795,1,38.4902,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,41.9,4.784,1499.7,13.151,0.388349873237836,2,192.481,1,38.485,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,41.9,4.784,2000,13.21,0.370830605954269,2,194.089,1,38.484,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,41.9,4.784,2363,13.277,0.366936006379842,2,194.839,1,38.489,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,42.05,4.735,9.5,16.8968,0.0535360235201175,2,252.853,1,38.3824,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,42.05,4.735,20,15.478,0.00973407156476197,2,253.255,1,38.348,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,42.05,4.735,30.1,15.3841,0.0321222903910489,2,246.569,1,38.3541,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,42.05,4.735,40.4,15.3188,0.057430466805951,2,241.958,1,38.361,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,42.05,4.735,59.8,14.2218,0.0876013977482203,2,225.314,1,38.4285,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,42.05,4.735,79.8,13.7966,0.100253866450896,2,226.583,1,38.4428,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,42.05,4.735,100.1,13.638,0.0807856418634921,2,223.593,1,38.467,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,42.05,4.735,120.3,13.3674,0.244301023162793,2,211.945,1,38.481,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,42.05,4.735,149.9,13.4405,0.238449379242681,2,202.435,1,38.5474,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,42.05,4.735,180.2,13.312,0.296849208860506,2,188.605,1,38.529,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,42.05,4.735,199.8,13.3506,0.350374884785653,2,185.864,1,38.5463,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,42.05,4.735,420.2,13.447,0.276398896050947,2,184.774,1,38.585,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,42.05,4.735,500.8,13.3912,0.40097722245439,2,171.975,1,38.571,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,42.05,4.735,700.3,13.2906,0.341616097174082,2,175.384,1,38.544,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,42.05,4.735,1501.1,13.155,0.394190014203357,2,189.666,1,38.484,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,42.05,4.735,1800.5,13.193,0.401002876626538,2,191.483,1,38.485,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,42.05,4.735,2200.8,13.249,0.351363648248116,2,192.227,1,38.487,2,validation
MOOSE_GE_2016,29-May-2016 00:00:00,42.05,4.735,2370.1001,13.279,0.356229915764057,2,192.669,1,38.488,2,validation
MOOSE_GE_2016,31-May-2016 00:00:00,42.883,4.335,9.3,16.757,0.0204616513139628,2,242.715,1,37.027,2,validation
MOOSE_GE_2016,31-May-2016 00:00:00,42.883,4.335,29.7,15.7482,0.0262871282672698,2,248.973,1,38.0854,2,validation
MOOSE_GE_2016,31-May-2016 00:00:00,42.883,4.335,55.3,14.5524,0.0438090122064179,2,240.553,1,38.1734,2,validation
MOOSE_GE_2016,31-May-2016 00:00:00,42.883,4.335,79.5,14.1492,0.0184961463372902,2,226.827,1,38.2455,2,validation
MOOSE_GE_2016,31-May-2016 00:00:00,42.883,4.335,100.2,14.0341,0.0194694510132983,2,219.927,1,38.2577,2,validation
MOOSE_GE_2016,31-May-2016 00:00:00,42.883,4.335,119.9,14.0402,0.113892890676546,2,216.933,1,38.2978,2,validation
MOOSE_GE_2016,01-Jun-2016 00:00:00,42.349,4.734,9.4,16.936,0.033098330194386,2,244.506,1,38.247,2,validation
MOOSE_GE_2016,01-Jun-2016 00:00:00,42.349,4.734,30.3,15.556,0.0194678708483265,2,258.279,1,38.3668,2,validation
MOOSE_GE_2016,01-Jun-2016 00:00:00,42.349,4.734,45.6,15.0911,0.0632698318576779,2,238.148,1,38.3827,2,validation
MOOSE_GE_2016,01-Jun-2016 00:00:00,42.349,4.734,100.2,13.398,0.102197106981492,2,203.219,1,38.488,2,validation
MOOSE_GE_2016,01-Jun-2016 00:00:00,42.349,4.734,150.4,13.4816,0.29976413110543,2,190.845,1,38.551,2,validation
MOOSE_GE_2016,01-Jun-2016 00:00:00,42.349,4.734,201.6,13.5115,0.332847548357162,2,189.889,1,38.581,2,validation
MOOSE_GE_2016,01-Jun-2016 00:00:00,42.349,4.734,403.1,13.476,0.392211300493668,2,180.201,1,38.594,2,validation
MOOSE_GE_2016,01-Jun-2016 00:00:00,42.349,4.734,697.6,13.2283,0.420455147763921,2,181.591,1,38.5294,2,validation
MOOSE_GE_2016,01-Jun-2016 00:00:00,42.349,4.734,1000.6,13.1214,0.372774727454045,2,188.691,1,38.493,2,validation
MOOSE_GE_2016,01-Jun-2016 00:00:00,42.349,4.734,1500.7,13.138,0.399056913830539,2,194.698,1,38.4828,2,validation
MOOSE_GE_2016,01-Jun-2016 00:00:00,42.349,4.734,1903.3,13.202,0.339683717743562,2,196.308,1,38.487999,2,validation
MOOSE_GE_2016,02-Jun-2016 00:00:00,40.4,6.201,9.8,18.6658,0.019478299080939,2,236.247,1,37.647,2,validation
MOOSE_GE_2016,02-Jun-2016 00:00:00,40.4,6.201,19.7,17.8133,0.0107130581178384,2,240.951,1,37.6478,2,validation
MOOSE_GE_2016,02-Jun-2016 00:00:00,40.4,6.201,30.2,17.1456,0.00292159421785559,2,245.555,1,37.7163,2,validation
MOOSE_GE_2016,02-Jun-2016 00:00:00,40.4,6.201,50.3,15.008,0.00778897634667951,2,256.295,1,38.0513,2,validation
MOOSE_GE_2016,02-Jun-2016 00:00:00,40.4,6.201,59.8,14.3148,0,2,250.035,1,38.1492,2,validation
MOOSE_GE_2016,02-Jun-2016 00:00:00,40.4,6.201,79.8,13.6929,0,2,222.236,1,38.2628,2,validation
MOOSE_GE_2016,02-Jun-2016 00:00:00,40.4,6.201,99.7,13.6277,0.110969266148983,2,211.472,1,38.3377,2,validation
MOOSE_GE_2016,02-Jun-2016 00:00:00,40.4,6.201,119.8,13.6346,0.0379612128590614,2,205.052,1,38.407,2,validation
MOOSE_GE_2016,02-Jun-2016 00:00:00,40.4,6.201,150.9,13.4682,0.0788429823806408,2,209.098,1,38.3991,2,validation
MOOSE_GE_2016,02-Jun-2016 00:00:00,40.4,6.201,179.3,13.5236,0.0759191329450158,2,190.126,1,38.4653,2,validation
MOOSE_GE_2016,02-Jun-2016 00:00:00,40.4,6.201,201.1,13.5649,0.264737005976521,2,181.458,1,38.499,2,validation
MOOSE_GE_2016,02-Jun-2016 00:00:00,40.4,6.201,401.6,13.474,0.235523423473861,2,173.13,1,38.5826,2,validation
MOOSE_GE_2016,02-Jun-2016 00:00:00,40.4,6.201,501.2,13.4215,0.337714544520618,2,174.748,1,38.5778,2,validation
